camera,clip,sample_idx,ts_utc_raw,lat_deg,lon_deg,speed_mph_from_camera,speed_mph_calculated,speed_source,fix_status,fix_ok,accel_x,accel_y,accel_z,accel_units,gyro_x,gyro_y,gyro_z,gyro_units
ROVE R2 4K Dual,REC20260713-052915-189.mp4,42,2026-07-13T10:29:57+00:00,40.8111333,-96.6894352,0,0.0,from_camera,fix,1,0.09201,-1.11736,0.14192,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,43,2026-07-13T10:29:58+00:00,40.8111333,-96.6894352,0,0.0,from_camera,fix,1,0.0901,-1.11937,0.14266,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,44,2026-07-13T10:29:59+00:00,40.8111332,-96.6894352,0,0.02,from_camera,fix,1,0.0897,-1.11765,0.14053,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,45,2026-07-13T10:30:00+00:00,40.811133,-96.6894352,0,0.05,from_camera,fix,1,0.09268,-1.11553,0.14198,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,46,2026-07-13T10:30:01+00:00,40.811133,-96.6894353,0,0.02,from_camera,fix,1,0.08924,-1.11701,0.14283,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,47,2026-07-13T10:30:02+00:00,40.811133,-96.6894353,0,0.0,from_camera,fix,1,0.09311,-1.11742,0.14119,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,48,2026-07-13T10:30:03+00:00,40.811133,-96.6894353,0,0.0,from_camera,fix,1,0.0916,-1.11765,0.1422,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,49,2026-07-13T10:30:04+00:00,40.8111328,-96.6894355,0,0.06,from_camera,fix,1,0.08867,-1.11926,0.14249,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,50,2026-07-13T10:30:05+00:00,40.8111327,-96.6894355,0,0.02,from_camera,fix,1,0.09048,-1.114,0.14174,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,51,2026-07-13T10:30:06+00:00,40.8111327,-96.6894357,0,0.04,from_camera,fix,1,0.08855,-1.1146,0.14352,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,52,2026-07-13T10:30:07+00:00,40.8111327,-96.6894357,0,0.0,from_camera,fix,1,0.09176,-1.1137,0.14198,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,53,2026-07-13T10:30:08+00:00,40.8111325,-96.6894358,0,0.05,from_camera,fix,1,0.09005,-1.11489,0.14088,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,54,2026-07-13T10:30:09+00:00,40.8111325,-96.6894358,0,0.0,from_camera,fix,1,0.08757,-1.11638,0.14416,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,55,2026-07-13T10:30:10+00:00,40.8111325,-96.6894358,0,0.0,from_camera,fix,1,0.09042,-1.12017,0.13954,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,56,2026-07-13T10:30:11+00:00,40.8111323,-96.689436,0,0.06,from_camera,fix,1,0.0893,-1.11408,0.14249,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,57,2026-07-13T10:30:12+00:00,40.8111322,-96.6894362,0,0.05,from_camera,fix,1,0.09024,-1.11828,0.14131,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,58,2026-07-13T10:30:13+00:00,40.811132,-96.6894362,0,0.05,from_camera,fix,1,0.09074,-1.11638,0.14203,g,,,,
ROVE R2 4K Dual,REC20260713-052915-189.mp4,59,2026-07-13T10:30:14+00:00,40.811132,-96.6894362,0,0.0,from_camera,fix,1,0.08901,-1.11092,0.15514,g,,,,
ROVE R2 4K Dual,REC20260713-053015-190.mp4,0,2026-07-13T10:30:15+00:00,40.811132,-96.689436,0,0.04,from_camera,fix,1,0.08181,-1.11284,0.19477,g,,,,
ROVE R2 4K Dual,REC20260713-053015-190.mp4,1,2026-07-13T10:30:16+00:00,40.8111318,-96.6894362,1,0.06,from_camera,fix,1,0.07527,-1.11138,0.19125,g,,,,
