clip,sample_idx,ts_utc,active,lat_hem,lon_hem,lat_deg,lon_deg,hour,minute,second,year,month,day
20260426000223_000141F.MP4,2,2026-04-26T06:02:26+00:00,A,N,W,40.8414185,-96.7404785,6,2,26,26,4,26
20260426000223_000141F.MP4,3,2026-04-26T06:02:27+00:00,A,N,W,40.8414185,-96.7404785,6,2,27,26,4,26
20260426000223_000141F.MP4,4,2026-04-26T06:02:28+00:00,A,N,W,40.8414144,-96.7404785,6,2,28,26,4,26
20260426000223_000141F.MP4,5,2026-04-26T06:02:29+00:00,A,N,W,40.8414185,-96.7404785,6,2,29,26,4,26
20260426000223_000141F.MP4,6,2026-04-26T06:02:30+00:00,A,N,W,40.8414185,-96.7404622,6,2,30,26,4,26
20260426000223_000141F.MP4,7,2026-04-26T06:02:31+00:00,A,N,W,40.8414225,-96.7404622,6,2,31,26,4,26
20260426000223_000141F.MP4,8,2026-04-26T06:02:32+00:00,A,N,W,40.8414225,-96.7404622,6,2,32,26,4,26
20260426000223_000141F.MP4,9,2026-04-26T06:02:34+00:00,A,N,W,40.8414185,-96.7404622,6,2,34,26,4,26
20260426000223_000141F.MP4,10,2026-04-26T06:02:34+00:00,A,N,W,40.8414185,-96.7404622,6,2,34,26,4,26
20260426000223_000141F.MP4,11,2026-04-26T06:02:35+00:00,A,N,W,40.8414185,-96.7404622,6,2,35,26,4,26
20260426000223_000141F.MP4,12,2026-04-26T06:02:36+00:00,A,N,W,40.8414185,-96.7404622,6,2,36,26,4,26
20260426000223_000141F.MP4,13,2026-04-26T06:02:38+00:00,A,N,W,40.8414144,-96.7404622,6,2,38,26,4,26
20260426000223_000141F.MP4,14,2026-04-26T06:02:38+00:00,A,N,W,40.8414144,-96.7404622,6,2,38,26,4,26
20260426000223_000141F.MP4,15,2026-04-26T06:02:39+00:00,A,N,W,40.8414103,-96.7404622,6,2,39,26,4,26
20260426000223_000141F.MP4,16,2026-04-26T06:02:40+00:00,A,N,W,40.8414103,-96.7404622,6,2,40,26,4,26
20260426000223_000141F.MP4,17,2026-04-26T06:02:42+00:00,A,N,W,40.8414144,-96.7404622,6,2,42,26,4,26
20260426000223_000141F.MP4,18,2026-04-26T06:02:42+00:00,A,N,W,40.8414144,-96.7404622,6,2,42,26,4,26
20260426000223_000141F.MP4,19,2026-04-26T06:02:43+00:00,A,N,W,40.8414144,-96.7404622,6,2,43,26,4,26
20260426000223_000141F.MP4,20,2026-04-26T06:02:45+00:00,A,N,W,40.8414144,-96.7404785,6,2,45,26,4,26
20260426000223_000141F.MP4,21,2026-04-26T06:02:46+00:00,A,N,W,40.8414144,-96.7404785,6,2,46,26,4,26
20260426000223_000141F.MP4,22,2026-04-26T06:02:47+00:00,A,N,W,40.8414144,-96.7404785,6,2,47,26,4,26
20260426000223_000141F.MP4,23,2026-04-26T06:02:47+00:00,A,N,W,40.8414144,-96.7404785,6,2,47,26,4,26
20260426000223_000141F.MP4,24,2026-04-26T06:02:49+00:00,A,N,W,40.8414144,-96.7404622,6,2,49,26,4,26
20260426000223_000141F.MP4,25,2026-04-26T06:02:50+00:00,A,N,W,40.8414185,-96.7404622,6,2,50,26,4,26
20260426000223_000141F.MP4,26,2026-04-26T06:02:51+00:00,A,N,W,40.8414185,-96.7404622,6,2,51,26,4,26
20260426000223_000141F.MP4,27,2026-04-26T06:02:52+00:00,A,N,W,40.8414185,-96.7404622,6,2,52,26,4,26
20260426000223_000141F.MP4,28,2026-04-26T06:02:53+00:00,A,N,W,40.8414185,-96.7404622,6,2,53,26,4,26
20260426000223_000141F.MP4,29,2026-04-26T06:02:54+00:00,A,N,W,40.8414185,-96.7404785,6,2,54,26,4,26
20260426000223_000141F.MP4,30,2026-04-26T06:02:55+00:00,A,N,W,40.8414185,-96.7404785,6,2,55,26,4,26
20260426000223_000141F.MP4,31,2026-04-26T06:02:56+00:00,A,N,W,40.8414185,-96.7404785,6,2,56,26,4,26
20260426000223_000141F.MP4,32,2026-04-26T06:02:57+00:00,A,N,W,40.8414144,-96.7404785,6,2,57,26,4,26
20260426000223_000141F.MP4,33,2026-04-26T06:02:58+00:00,A,N,W,40.8414144,-96.7404785,6,2,58,26,4,26
20260426000223_000141F.MP4,34,2026-04-26T06:02:59+00:00,A,N,W,40.8414103,-96.7404785,6,2,59,26,4,26
20260426000223_000141F.MP4,35,2026-04-26T06:02:59+00:00,A,N,W,40.8414103,-96.7404785,6,2,59,26,4,26
20260426000223_000141F.MP4,36,2026-04-26T06:03:00+00:00,A,N,W,40.8414144,-96.7404785,6,3,0,26,4,26
20260426000223_000141F.MP4,37,2026-04-26T06:03:01+00:00,A,N,W,40.8414144,-96.7404785,6,3,1,26,4,26
20260426000223_000141F.MP4,38,2026-04-26T06:03:02+00:00,A,N,W,40.8414103,-96.7404785,6,3,2,26,4,26
20260426000223_000141F.MP4,39,2026-04-26T06:03:03+00:00,A,N,W,40.8414103,-96.7404785,6,3,3,26,4,26
20260426000223_000141F.MP4,40,2026-04-26T06:03:04+00:00,A,N,W,40.8414144,-96.7404785,6,3,4,26,4,26
20260426000223_000141F.MP4,41,2026-04-26T06:03:05+00:00,A,N,W,40.8414103,-96.7404785,6,3,5,26,4,26
20260426000223_000141F.MP4,42,2026-04-26T06:03:06+00:00,A,N,W,40.8414103,-96.7404785,6,3,6,26,4,26
20260426000223_000141F.MP4,43,2026-04-26T06:03:07+00:00,A,N,W,40.8414062,-96.7404785,6,3,7,26,4,26
20260426000223_000141F.MP4,44,2026-04-26T06:03:08+00:00,A,N,W,40.8414062,-96.7404785,6,3,8,26,4,26
20260426000223_000141F.MP4,45,2026-04-26T06:03:09+00:00,A,N,W,40.8414022,-96.7404785,6,3,9,26,4,26
20260426000223_000141F.MP4,46,2026-04-26T06:03:10+00:00,A,N,W,40.8414022,-96.7404785,6,3,10,26,4,26
20260426000223_000141F.MP4,47,2026-04-26T06:03:12+00:00,A,N,W,40.8414022,-96.7404785,6,3,12,26,4,26
20260426000223_000141F.MP4,48,2026-04-26T06:03:12+00:00,A,N,W,40.8414022,-96.7404785,6,3,12,26,4,26
20260426000223_000141F.MP4,49,2026-04-26T06:03:13+00:00,A,N,W,40.8414022,-96.7404785,6,3,13,26,4,26
20260426000223_000141F.MP4,50,2026-04-26T06:03:14+00:00,A,N,W,40.8414022,-96.7404785,6,3,14,26,4,26
20260426000223_000141F.MP4,51,2026-04-26T06:03:15+00:00,A,N,W,40.8414062,-96.7404785,6,3,15,26,4,26
20260426000223_000141F.MP4,52,2026-04-26T06:03:16+00:00,A,N,W,40.8414103,-96.7404785,6,3,16,26,4,26
20260426000223_000141F.MP4,53,2026-04-26T06:03:17+00:00,A,N,W,40.8414103,-96.7404622,6,3,17,26,4,26
20260426000223_000141F.MP4,54,2026-04-26T06:03:18+00:00,A,N,W,40.8414144,-96.7404622,6,3,18,26,4,26
20260426000223_000141F.MP4,55,2026-04-26T06:03:19+00:00,A,N,W,40.8414144,-96.7404622,6,3,19,26,4,26
20260426000223_000141F.MP4,56,2026-04-26T06:03:20+00:00,A,N,W,40.8414185,-96.7404622,6,3,20,26,4,26
20260426000223_000141F.MP4,57,2026-04-26T06:03:21+00:00,A,N,W,40.8414185,-96.7404785,6,3,21,26,4,26
20260426000223_000141F.MP4,58,2026-04-26T06:03:22+00:00,A,N,W,40.8414185,-96.7404785,6,3,22,26,4,26
20260426000223_000141F.MP4,59,2026-04-26T06:03:23+00:00,A,N,W,40.8414185,-96.7404785,6,3,23,26,4,26
